Date,High,Low,Open,Close,Volume,Adj Close,maShort,maMedium,maLong,maDiffMediumLong,maDiffMediumLongChange,maDiffShortMedium,maDiffShortMediumChange,entryTrigger,exitTrigger,equity
2018-09-23,6713.56005859375,6580.89990234375,6704.77001953125,6595.41015625,4177310000.0,6595.41015625,6539.4060546875,6596.132578125,7441.845534667968,-845.7129565429686,4.536601562499527,-56.726523437499964,17.731416015625655,0.0,-0.0,1000.0
2018-09-24,6603.64013671875,6381.85986328125,6603.64013671875,6446.47021484375,4726180000.0,6446.47021484375,6529.733056640625,6586.025986328125,7427.39013671875,-841.3641503906247,4.348806152343968,-56.292929687499964,0.43359375,0.0,-1000.0,1000.0
2018-09-25,6585.91015625,6397.89013671875,6452.7900390625,6495.0,4437300000.0,6495.0,6527.5150390625,6580.863583984375,7415.53513671875,-834.6715527343758,6.692597656248836,-53.348544921874236,2.9443847656257276,0.0,-1000.0,1000.0
2018-09-26,6712.10009765625,6464.9501953125,6495.2900390625,6676.75,4606810000.0,6676.75,6567.07001953125,6588.282587890625,7401.025737304688,-812.7431494140628,21.92840332031301,-21.212568359374927,32.13597656249931,0.0,-0.0,1000.0
2018-09-27,6785.02978515625,6598.31982421875,6678.75,6644.1298828125,5014430000.0,6644.1298828125,6594.35302734375,6589.8005859375,7388.2207861328125,-798.4202001953126,14.322949218750182,4.552441406250182,25.76500976562511,0.0,-0.0,1000.0
2018-09-28,6643.10009765625,6511.64990234375,6643.10009765625,6601.9599609375,4363690000.0,6601.9599609375,6614.69501953125,6598.1455859375,7375.256337890625,-777.1107519531251,21.3094482421875,16.54943359375011,11.996992187499927,0.0,-1000.0,1000.0
2018-09-29,6643.77978515625,6566.5400390625,6604.7099609375,6625.56005859375,4002280000.0,6625.56005859375,6625.284033203125,6604.7421875,7367.035090332031,-762.2929028320314,14.817849121093786,20.541845703124636,3.992412109374527,0.0,-0.0,1000.0
2018-09-30,6653.2998046875,6549.080078125,6619.85009765625,6589.6201171875,4000970000.0,6589.6201171875,6610.751025390625,6610.080791015625,7358.4788891601565,-748.3980981445311,13.894804687500255,0.6702343749993815,-19.871611328125255,0.0,-1000.0,1000.0
2018-10-01,6611.83984375,6537.89990234375,6593.240234375,6556.10009765625,3979260000.0,6556.10009765625,6594.163037109375,6615.251396484375,7349.567641601562,-734.3162451171875,14.08185302734364,-21.088359374999527,-21.75859374999891,0.0,-1000.0,1000.0
2018-10-02,6571.4599609375,6454.02978515625,6553.85986328125,6502.58984375,3887310000.0,6502.58984375,6573.359033203125,6621.308994140625,7342.49619140625,-721.1871972656245,13.129047851562973,-47.94996093749978,-26.861601562500255,0.0,-1000.0,1000.0
2018-10-03,6603.31005859375,6497.91015625,6497.91015625,6576.68994140625,3838410000.0,6576.68994140625,6571.48701171875,6626.672392578125,7334.261242675781,-707.5888500976562,13.598347167968313,-55.18538085937507,-7.235419921875291,0.0,-0.0,1000.0
2018-10-04,6623.6201171875,6557.41015625,6574.14990234375,6622.47998046875,3671500000.0,6622.47998046875,6589.08798828125,6632.427392578125,7324.220390625,-691.7929980468743,15.795852050781832,-43.33940429687573,11.845976562499345,0.0,-0.0,1000.0
2018-10-05,6628.5400390625,6577.7998046875,6622.4501953125,6588.31005859375,3259740000.0,6588.31005859375,6598.418994140625,6632.58099609375,7312.594592285156,-680.0135961914057,11.779401855468677,-34.16200195312558,9.177402343750146,0.0,-1000.0,1000.0
2018-10-06,6641.490234375,6557.0400390625,6590.68017578125,6602.9501953125,3306630000.0,6602.9501953125,6591.039013671875,6636.1648046875,7300.9629418945315,-664.7981372070317,15.215458984373981,-45.1257910156246,-10.963789062499018,0.0,-0.0,1000.0
2018-10-07,6675.06005859375,6576.0400390625,6600.18994140625,6652.22998046875,3979460000.0,6652.22998046875,6591.8490234375,6639.0880078125,7290.581743164063,-651.4937353515625,13.304401855469223,-47.238984374999745,-2.1131933593751455,0.0,-0.0,1000.0
2018-10-08,6661.41015625,6606.93994140625,6653.080078125,6642.64013671875,3580810000.0,6642.64013671875,6595.917041015625,6645.77021484375,7279.3968432617185,-633.6266284179683,17.867106933594187,-49.853173828125364,-2.6141894531256185,0.0,-0.0,1000.0
2018-10-09,6640.2900390625,6538.9599609375,6640.2900390625,6585.52978515625,3787650000.0,6585.52978515625,6591.914013671875,6647.705615234375,7268.983891601562,-621.2782763671876,12.348352050780704,-55.791601562499636,-5.938427734374272,0.0,-1000.0,1000.0
2018-10-10,6586.740234375,6243.740234375,6586.740234375,6256.240234375,5181640000.0,6256.240234375,6558.576025390625,6645.296220703125,7257.78619140625,-612.4899707031245,8.788305664063046,-86.72019531250044,-30.9285937500008,0.0,-1000.0,1000.0
2018-10-11,6328.5,6236.47021484375,6239.25,6274.580078125,3783500000.0,6274.580078125,6530.4240234375,6640.090224609375,7248.11208984375,-608.0218652343756,4.468105468748945,-109.66620117187449,-22.946005859374054,0.0,-1000.0,1000.0
2018-10-12,6308.509765625,6259.81005859375,6278.080078125,6285.990234375,3064030000.0,6285.990234375,6508.7640625,6631.410830078125,7240.376840820312,-608.9660107421869,-0.9441455078112995,-122.64676757812504,-12.980566406250546,0.0,-1000.0,1000.0
2018-10-13,6363.2099609375,6280.14990234375,6288.490234375,6290.93017578125,3085320000.0,6290.93017578125,6480.1880859375,6621.965634765625,7232.059091796875,-610.0934570312502,-1.1274462890633004,-141.77754882812496,-19.130781249999927,0.0,-1000.0,1000.0
2018-10-14,6965.06005859375,6258.68017578125,6292.64013671875,6596.5400390625,7370770000.0,6596.5400390625,6477.594091796875,6619.751240234375,7229.213291015625,-609.4620507812506,0.6314062499995998,-142.15714843749993,-0.3795996093749636,0.0,-0.0,1000.0
2018-10-15,6673.58984375,6571.3701171875,6601.41015625,6596.10986328125,4074800000.0,6596.10986328125,6478.374072265625,6613.980634765625,7227.741240234375,-613.7606054687503,-4.298554687499745,-135.6065625000001,6.550585937499818,0.0,-0.0,1000.0
2018-10-16,6601.2099609375,6517.4501953125,6590.52001953125,6544.43017578125,4088420000.0,6544.43017578125,6472.5220703125,6602.943642578125,7225.5957421875,-622.652099609375,-8.891494140624673,-130.4215722656254,5.184990234374709,0.0,-0.0,1000.0
2018-10-17,6567.5400390625,6450.0400390625,6542.330078125,6476.7099609375,3924080000.0,6476.7099609375,6454.970068359375,6591.534638671875,7223.758142089844,-632.2235034179694,-9.571403808594368,-136.5645703125001,-6.142998046874709,0.0,-0.0,1000.0
2018-10-18,6493.68017578125,6445.31005859375,6478.06982421875,6465.41015625,3578870000.0,6465.41015625,6437.2470703125,6581.2782421875,7220.666193847656,-639.3879516601564,-7.164448242187063,-144.03117187499993,-7.466601562499818,0.0,-0.0,1000.0
2018-10-19,6497.72021484375,6449.0,6460.919921875,6489.18994140625,3379130000.0,6489.18994140625,6427.6130859375,6570.310439453125,7215.8315942382815,-645.5211547851568,-6.133203125000364,-142.69735351562485,1.3338183593750728,0.0,-0.0,1000.0
2018-10-20,6556.3798828125,6476.0,6490.08984375,6482.35009765625,3253610000.0,6482.35009765625,6450.224072265625,6556.09244140625,7213.974145507813,-657.8817041015627,-12.360549316405923,-105.86836914062496,36.82898437499989,0.0,-0.0,1000.0
2018-10-21,6543.7998046875,6462.97998046875,6486.0498046875,6487.16015625,3672860000.0,6487.16015625,6471.482080078125,6540.381240234375,7212.352595214844,-671.9713549804692,-14.089650878906468,-68.89916015624931,36.969208984375655,0.0,-0.0,1000.0
2018-10-22,6506.009765625,6451.27001953125,6472.35986328125,6475.740234375,3716150000.0,6475.740234375,6490.457080078125,6524.69484375,7211.549697265625,-686.8548535156251,-14.883498535155923,-34.237763671874745,34.66139648437456,0.0,-1000.0,1000.0
2018-10-23,6521.990234375,6468.85986328125,6478.89013671875,6495.83984375,3424670000.0,6495.83984375,6510.948046875,6507.3784375,7209.473447265625,-702.095009765625,-15.240156249999927,3.5696093750002547,37.807373046875,0.0,-1000.0,1000.0
2018-10-24,6504.64990234375,6447.02978515625,6484.64990234375,6476.2900390625,3230550000.0,6476.2900390625,6498.923046875,6501.04763671875,7206.737297363281,-705.6896606445307,-3.594650878905668,-2.1245898437500728,-5.694199218750327,0.0,-1000.0,1000.0
2018-10-25,6498.2900390625,6449.60986328125,6468.43994140625,6474.75,3306050000.0,6474.75,6486.787060546875,6499.95923828125,7205.257397460938,-705.2981591796879,0.3915014648428041,-13.1721777343746,-11.047587890624527,0.0,-1000.0,1000.0
2018-10-26,6507.41015625,6453.52978515625,6480.83984375,6480.3798828125,3393250000.0,6480.3798828125,6480.38203125,6500.225439453125,7203.485498046875,-703.2600585937507,2.0381005859371726,-19.843408203124454,-6.6712304687498545,0.0,-1000.0,1000.0
2018-10-27,6502.27978515625,6447.91015625,6482.66015625,6486.39013671875,3445190000.0,6486.39013671875,6481.350048828125,6505.433642578125,7201.075849609375,-695.6422070312501,7.6178515625006185,-24.083593749999636,-4.240185546875182,0.0,-0.0,1000.0
2018-10-29,6503.60009765625,6306.990234375,6492.35009765625,6332.6298828125,4199910000.0,6332.6298828125,6468.072021484375,6506.06904296875,7193.292749023438,-687.2237060546877,8.418500976562427,-37.99702148437518,-13.913427734375546,0.0,-1000.0,1000.0
2018-10-30,6364.990234375,6310.14013671875,6337.0400390625,6334.27001953125,3781100000.0,6334.27001953125,6452.580029296875,6506.160439453125,7185.484299316407,-679.3238598632815,7.899846191406141,-53.580410156249854,-15.583388671874673,0.0,-1000.0,1000.0
2018-10-31,6349.16015625,6316.8798828125,6336.990234375,6317.60986328125,4191240000.0,6317.60986328125,6436.106005859375,6506.0886328125,7177.141147460938,-671.0525146484379,8.271345214843677,-69.98262695312496,-16.40221679687511,0.0,-1000.0,1000.0
2018-11-01,6547.14013671875,6311.830078125,6318.14013671875,6377.77978515625,3789400000.0,6377.77978515625,6425.16796875,6506.608232421875,7167.384494628906,-660.7762622070313,10.276252441406541,-81.44026367187507,-11.45763671875011,0.0,-1000.0,1000.0
2018-11-02,6396.85986328125,6327.3798828125,6378.919921875,6388.43994140625,4234870000.0,6388.43994140625,6416.437939453125,6504.030830078125,7159.033344726562,-655.0025146484368,5.77374755859455,-87.59289062500011,-6.152626953125036,0.0,-1000.0,1000.0
2018-11-03,6400.06982421875,6342.3701171875,6387.240234375,6361.259765625,3658640000.0,6361.259765625,6402.979931640625,6501.001826171875,7151.329194335937,-650.3273681640621,4.675146484374636,-98.02189453124993,-10.429003906249818,0.0,-1000.0,1000.0
2018-11-04,6388.6298828125,6294.56982421875,6365.47021484375,6376.1298828125,4390020000.0,6376.1298828125,6392.963916015625,6497.660419921875,7142.392744140625,-644.7323242187504,5.595043945311772,-104.69650390624975,-6.674609374999818,0.0,-1000.0,1000.0
2018-11-05,6480.58984375,6363.6201171875,6363.6201171875,6419.66015625,4174800000.0,6419.66015625,6387.454931640625,6495.71001953125,7133.019497070312,-637.3094775390628,7.422846679687609,-108.25508789062496,-3.5585839843752183,0.0,-0.0,1000.0
2018-11-06,6463.5498046875,6408.16015625,6433.3798828125,6461.009765625,4700040000.0,6461.009765625,6385.517919921875,6499.3062109375,7121.095395507812,-621.7891845703125,15.520292968750255,-113.78829101562496,-5.533203125,0.0,-0.0,1000.0
2018-11-07,6552.16015625,6468.31005859375,6468.5,6530.14013671875,4941260000.0,6530.14013671875,6389.892919921875,6502.483017578125,7109.2681958007815,-606.7851782226562,15.004006347656286,-112.59009765625069,1.1981933593742724,0.0,-0.0,1000.0
2018-11-08,6536.919921875,6438.52978515625,6522.27001953125,6453.72021484375,4665260000.0,6453.72021484375,6402.001953125,6503.58662109375,7097.5244970703125,-593.9378759765623,12.847302246093932,-101.58466796875018,11.00542968750051,0.0,-0.0,1000.0
2018-11-09,6456.4599609375,6373.3701171875,6442.60009765625,6385.6201171875,4346820000.0,6385.6201171875,6407.136962890625,6500.905625,7084.798198242188,-583.8925732421876,10.045302734374673,-93.76866210937533,7.8160058593748545,0.0,-1000.0,1000.0
2018-11-10,6437.27978515625,6385.31005859375,6386.1298828125,6409.22021484375,3705320000.0,6409.22021484375,6416.297998046875,6494.391025390625,7068.356799316406,-573.9657739257809,9.926799316406687,-78.09302734374978,15.675634765625546,0.0,-1000.0,1000.0
2018-11-11,6423.25,6350.169921875,6413.6298828125,6411.27001953125,3939060000.0,6411.27001953125,6419.647021484375,6488.176826171875,7056.1844482421875,-568.0076220703122,5.958151855468714,-68.52980468750047,9.563222656249309,0.0,-1000.0,1000.0
2018-11-12,6434.2099609375,6360.47021484375,6411.759765625,6371.27001953125,4295770000.0,6371.27001953125,6417.930029296875,6481.38962890625,7041.6332495117185,-560.2436206054681,7.764001464844114,-63.4595996093758,5.070205078124673,0.0,-1000.0,1000.0
2018-11-13,6395.27001953125,6342.669921875,6373.18994140625,6359.490234375,4503800000.0,6359.490234375,6417.753076171875,6476.67123046875,7028.4954516601565,-551.8242211914067,8.419399414061445,-58.91815429687449,4.54144531250131,0.0,-1000.0,1000.0
2018-11-14,6371.5498046875,5544.08984375,6351.240234375,5738.35009765625,7398940000.0,5738.35009765625,6353.97509765625,6462.508828125,7010.444799804687,-547.9359716796871,3.8882495117195504,-108.53373046875004,-49.615576171875546,0.0,-1000.0,1000.0
2018-11-15,5774.81982421875,5358.3798828125,5736.14990234375,5648.02978515625,7032140000.0,5648.02978515625,6276.812060546875,6445.569423828125,6991.5895483398435,-546.0201245117187,1.9158471679684226,-168.75736328125004,-60.2236328125,0.0,-1000.0,1000.0
2018-11-16,5657.02001953125,5498.93994140625,5645.31982421875,5575.5498046875,5279320000.0,5575.5498046875,6188.266064453125,6423.545419921875,6973.264548339844,-549.7191284179689,-3.6990039062502547,-235.2793554687496,-66.52199218749956,0.0,-1000.0,1000.0
2018-11-17,5578.580078125,5519.56005859375,5578.580078125,5554.330078125,4303150000.0,5554.330078125,6090.68505859375,6401.749423828125,6955.441149902344,-553.6917260742184,-3.9725976562494907,-311.06436523437515,-75.78500976562555,0.0,-1000.0,1000.0
2018-11-18,5653.60986328125,5559.740234375,5559.740234375,5623.5400390625,4159680000.0,5623.5400390625,6007.667041015625,6382.181025390625,6937.379250488281,-555.1982250976562,-1.5064990234377547,-374.5139843750003,-63.449619140625146,0.0,-1000.0,1000.0
2018-11-19,5620.77978515625,4842.91015625,5620.77978515625,4871.490234375,7039560000.0,4871.490234375,5856.254052734375,6347.09962890625,6913.017399902344,-565.9177709960941,-10.7195458984379,-490.8455761718742,-116.33159179687391,0.0,-1000.0,1000.0
2018-11-20,4951.60986328125,4272.10986328125,4863.93017578125,4451.8701171875,8428290000.0,4451.8701171875,5660.51904296875,6304.34462890625,6886.772951660157,-582.4283227539063,-16.51055175781221,-643.8255859375004,-152.98000976562616,0.0,-1000.0,1000.0
2018-11-21,4675.72998046875,4343.97998046875,4465.5400390625,4602.169921875,6120120000.0,4602.169921875,5479.609033203125,6265.266025390625,6860.4930493164065,-595.2270239257814,-12.79870117187511,-785.6569921874998,-141.83140624999942,0.0,-1000.0,1000.0
2018-11-22,4629.64013671875,4365.64013671875,4611.56982421875,4365.93994140625,4569370000.0,4365.93994140625,5279.076025390625,6222.53302734375,6834.04875,-611.5157226562496,-16.28869873046824,-943.4570019531257,-157.80000976562587,0.0,-1000.0,1000.0
2018-11-23,4396.419921875,4195.68017578125,4360.7001953125,4347.10986328125,4871490000.0,4347.10986328125,5077.83798828125,6177.94142578125,6808.919250488281,-630.9778247070317,-19.46210205078205,-1100.1034375,-156.64643554687427,0.0,-1000.0,1000.0
2018-11-24,4413.08984375,3795.159912109375,4347.68994140625,3880.760009765625,4679500000.0,3880.760009765625,4892.0789794921875,6123.107026367187,6782.148948974609,-659.0419226074218,-28.064097900390152,-1231.0280468749997,-130.92460937499982,0.0,-1000.0,1000.0
2018-11-25,4120.8701171875,3585.06005859375,3880.780029296875,4009.969970703125,6825640000.0,4009.969970703125,4728.272998046875,6071.540224609375,6755.572900390625,-684.03267578125,-24.990753173828125,-1343.2672265625006,-112.23917968750084,0.0,-1000.0,1000.0
2018-11-26,4107.14013671875,3643.919921875,4015.070068359375,3779.1298828125,6476900000.0,3779.1298828125,4548.631005859375,6015.063818359375,6729.24884765625,-714.1850292968757,-30.15235351562569,-1466.4328124999993,-123.16558593749869,0.0,-1000.0,1000.0
2018-11-27,3862.9599609375,3661.010009765625,3765.949951171875,3820.719970703125,5998720000.0,3820.719970703125,4375.269995117187,5958.433618164063,6706.144996337891,-747.711378173828,-33.5263488769524,-1583.1636230468757,-116.73081054687646,0.0,-1000.0,1000.0
2018-11-28,4385.89990234375,3822.469970703125,3822.469970703125,4257.419921875,7280280000.0,4257.419921875,4238.657983398438,5910.729213867187,6684.9076477050785,-774.1784338378911,-26.467055664063082,-1672.0712304687495,-88.90760742187376,0.0,-0.0,1000.0
2018-11-29,4413.0205078125,4145.76513671875,4269.00439453125,4278.8466796875,6503347767.0,4278.8466796875,4179.393627929688,5864.595551757812,6662.682178955078,-798.0866271972654,-23.90819335937431,-1685.2019238281246,-13.130693359375073,0.0,-0.0,1000.0
2018-11-30,4322.9765625,3942.822021484375,4289.0888671875,4017.2685546875,6048016717.0,4017.2685546875,4135.9334716796875,5819.816118164063,6639.184571533203,-819.3684533691403,-21.281826171874854,-1683.882646484375,1.3192773437494907,0.0,-1000.0,1000.0
2018-12-01,4309.37744140625,3969.710693359375,4024.46435546875,4214.671875,5375314093.0,4214.671875,4097.183666992188,5778.617954101563,6617.706031494141,-839.0880773925783,-19.719624023437973,-1681.434287109375,2.448359375000109,0.0,-0.0,1000.0
2018-12-02,4301.51953125,4110.978515625,4200.7333984375,4139.8779296875,5262697895.0,4139.8779296875,4074.5774658203127,5735.695708007813,6596.561270751953,-860.8655627441403,-21.777485351562063,-1661.1182421875,20.31604492187489,0.0,-0.0,1000.0
2018-12-03,4155.9794921875,3840.4462890625,4147.32373046875,3894.130859375,5089570994.0,3894.130859375,4029.2795654296874,5687.759721679688,6575.560325927734,-887.8006042480465,-26.935041503906177,-1658.4801562500002,2.638085937499909,0.0,-1000.0,1000.0
2018-12-04,4075.627685546875,3832.75,3886.294921875,3956.893798828125,5028069239.0,3956.893798828125,4036.8929443359375,5634.966796875,6554.089946289063,-919.1231494140629,-31.322545166016425,-1598.0738525390625,60.406303710937664,0.0,-1000.0,1000.0
2018-12-05,3969.535888671875,3753.994873046875,3958.894775390625,3753.994873046875,5302481574.0,3753.994873046875,4011.2954345703124,5578.124497070313,6531.624022216797,-953.4995251464843,-34.376375732421366,-1566.8290625000004,31.24479003906208,0.0,-1000.0,1000.0
2018-12-06,3874.966064453125,3521.101806640625,3754.074462890625,3521.101806640625,5878333109.0,3521.101806640625,3985.492626953125,5517.6579296875,6506.66328125,-989.0053515625004,-35.505826416016134,-1532.1653027343746,34.663759765625855,0.0,-1000.0,1000.0
2018-12-07,3512.59033203125,3280.228759765625,3512.59033203125,3419.937255859375,6835615448.0,3419.937255859375,3945.41435546875,5456.522475585937,6481.668016357422,-1025.1455407714848,-36.14018920898434,-1511.1081201171874,21.05718261718721,0.0,-1000.0,1000.0
2018-12-08,3506.04345703125,3350.650634765625,3421.910400390625,3476.11474609375,5305024497.0,3476.11474609375,3867.283837890625,5396.736567382813,6458.839691162109,-1062.1031237792968,-36.95758300781199,-1529.4527294921877,-18.344609375000346,0.0,-1000.0,1000.0
2018-12-09,3685.3056640625,3469.09423828125,3473.2275390625,3614.234375,4947372847.0,3614.234375,3800.822607421875,5339.237456054688,6439.121763916016,-1099.8843078613281,-37.78118408203136,-1538.4148486328127,-8.962119140624964,0.0,-1000.0,1000.0
2018-12-10,3647.33251953125,3470.14453125,3612.04638671875,3502.656005859375,5020968740.0,3502.656005859375,3749.3613525390624,5279.64357421875,6418.698344726563,-1139.0547705078134,-39.17046264648525,-1530.2822216796872,8.13262695312551,0.0,-1000.0,1000.0
2018-12-11,3513.18505859375,3392.25,3497.5546875,3424.588134765625,4696765188.0,3424.588134765625,3670.352978515625,5218.392133789062,6398.420584716797,-1180.0284509277344,-40.97368041992104,-1548.0391552734372,-17.75693359375009,0.0,-1000.0,1000.0
2018-12-12,3534.228515625,3413.4814453125,3421.458251953125,3486.9501953125,4139364829.0,3486.9501953125,3605.060205078125,5158.6163330078125,6379.075936279297,-1220.4596032714844,-40.43115234375,-1553.5561279296876,-5.516972656250346,0.0,-1000.0,1000.0
2018-12-13,3489.739501953125,3298.132080078125,3487.87939453125,3313.67724609375,4343372456.0,3313.67724609375,3547.01484375,5094.973081054687,6358.803221435547,-1263.83014038086,-43.37053710937562,-1547.958237304687,5.597890625000673,0.0,-1000.0,1000.0
2018-12-14,3329.555908203125,3206.542236328125,3311.751953125,3242.48486328125,4372763663.0,3242.48486328125,3475.5739501953126,5030.296977539063,6339.335694580078,-1309.038717041015,-45.208576660154904,-1554.7230273437503,-6.764790039063428,0.0,-1000.0,1000.0
2018-12-15,3275.3779296875,3191.303466796875,3243.99755859375,3236.76171875,3551763561.0,3236.76171875,3423.850634765625,4965.537211914063,6318.156553955078,-1352.6193420410154,-43.58062500000051,-1541.6865771484381,13.036450195312227,0.0,-1000.0,1000.0
2018-12-16,3305.753173828125,3233.81982421875,3236.274658203125,3252.839111328125,3744248994.0,3252.839111328125,3397.024365234375,4900.986396484375,6297.388149414062,-1396.401752929687,-43.78241088867162,-1503.96203125,37.72454589843801,0.0,-1000.0,1000.0
2018-12-17,3597.91796875,3253.123046875,3253.123046875,3545.86474609375,5409247918.0,3545.86474609375,3409.6171142578123,4842.175888671875,6277.646623535156,-1435.470734863281,-39.06898193359393,-1432.558774414063,71.4032568359371,0.0,-0.0,1000.0
2018-12-18,3701.349365234375,3487.169189453125,3544.761474609375,3696.05908203125,5911325473.0,3696.05908203125,3431.6115478515626,4789.44447265625,6258.41966796875,-1468.9751953125005,-33.50446044921955,-1357.832924804687,74.72584960937593,0.0,-0.0,1000.0
2018-12-19,3949.322998046875,3687.22998046875,3706.824951171875,3745.95068359375,6810689119.0,3745.95068359375,3444.7831787109376,4737.6780859375,6238.932170410157,-1501.2540844726564,-32.27888916015581,-1292.8949072265627,64.93801757812435,0.0,-0.0,1000.0
2018-12-20,4191.228515625,3728.974609375,3742.195068359375,4134.44140625,8927129279.0,4134.44140625,3507.96171875,4694.014716796875,6221.003127441406,-1526.9884106445306,-25.734326171874272,-1186.0529980468755,106.84190917968726,0.0,-0.0,1000.0
2018-12-21,4198.4296875,3850.9462890625,4133.70361328125,3896.543701171875,7206015706.0,3896.543701171875,3555.157275390625,4644.389995117188,6202.913494873047,-1558.5234997558591,-31.53508911132849,-1089.2327197265631,96.82027832031235,0.0,-0.0,1000.0
2018-12-22,4014.1826171875,3855.739013671875,3898.083740234375,4014.1826171875,5605823233.0,4014.1826171875,3607.880517578125,4596.904848632813,6184.815609130859,-1587.9107604980463,-29.38726074218721,-989.024331054688,100.20838867187513,0.0,-0.0,1000.0
2018-12-23,4085.7236328125,3976.40576171875,4020.99462890625,3998.980224609375,6151275490.0,3998.980224609375,3676.4108154296873,4549.6592578125,6166.5406103515625,-1616.8813525390624,-28.97059204101606,-873.2484423828128,115.77588867187524,0.0,-0.0,1000.0
2018-12-24,4271.79248046875,4000.331787109375,4000.331787109375,4078.59912109375,7240968501.0,4078.59912109375,3760.0222412109374,4503.708642578125,6148.542404785157,-1644.8337622070312,-27.952409667968823,-743.686401367188,129.5620410156248,0.0,-0.0,1000.0
2018-12-25,4089.5615234375,3760.0205078125,4081.030517578125,3815.49072265625,6158207293.0,3815.49072265625,3817.8951416015625,4451.62525390625,6129.495258789062,-1677.8700048828123,-33.03624267578107,-633.7301123046873,109.95628906250067,0.0,-1000.0,1000.0
2018-12-26,3893.359619140625,3769.86376953125,3819.666748046875,3857.297607421875,5326547918.0,3857.297607421875,3878.3409912109373,4399.551010742188,6111.121846923828,-1711.5708361816405,-33.700831298828234,-521.2100195312505,112.52009277343677,0.0,-1000.0,1000.0
2018-12-27,3874.4169921875,3645.448486328125,3854.6884765625,3654.83349609375,5130222366.0,3654.83349609375,3889.2378662109377,4342.044877929688,6095.465914306641,-1753.4210363769535,-41.85020019531294,-452.8070117187499,68.40300781250062,0.0,-1000.0,1000.0
2018-12-28,3956.135986328125,3642.632080078125,3653.1318359375,3923.918701171875,5631554348.0,3923.918701171875,3912.023828125,4291.44884765625,6080.550908203125,-1789.1020605468748,-35.68102416992133,-379.4250195312502,73.38199218749969,0.0,-0.0,1000.0
2018-12-29,3963.7587890625,3820.40869140625,3932.49169921875,3820.40869140625,4991655917.0,3820.40869140625,3919.46962890625,4240.144619140625,6066.74115234375,-1826.5965332031255,-37.494472656250764,-320.67499023437495,58.750029296875255,0.0,-1000.0,1000.0
2018-12-30,3901.908935546875,3797.21923828125,3822.384765625,3865.95263671875,4770578575.0,3865.95263671875,3892.620751953125,4189.279267578125,6054.321416015625,-1865.0421484375001,-38.4456152343746,-296.65851562499984,24.01647460937511,0.0,-1000.0,1000.0
2018-12-31,3868.742919921875,3725.867431640625,3866.839111328125,3742.700439453125,4661840806.0,3742.700439453125,3877.23642578125,4135.9078759765625,6039.6581677246095,-1903.750291748047,-38.7081433105468,-258.67145019531245,37.98706542968739,0.0,-1000.0,1000.0
2019-01-01,3850.913818359375,3707.231201171875,3746.71337890625,3843.52001953125,4324200990.0,3843.52001953125,3860.170166015625,4085.3528759765627,6026.592867431641,-1941.2399914550783,-37.48969970703138,-225.1827099609377,33.488740234374745,0.0,-1000.0,1000.0
2019-01-02,3947.981201171875,3817.409423828125,3849.21630859375,3943.409423828125,5244856836.0,3943.409423828125,3854.6130859375,4037.031259765625,6013.559113769531,-1976.5278540039062,-35.28786254882789,-182.41817382812496,42.76453613281274,0.0,-0.0,1000.0
2019-01-03,3935.68505859375,3826.222900390625,3931.048583984375,3836.7412109375,4530215219.0,3836.7412109375,3830.427294921875,3998.99908203125,6000.246469726562,-2001.2473876953122,-24.719533691406014,-168.57178710937524,13.846386718749727,0.0,-0.0,1000.0
2019-01-04,3865.9345703125,3783.853759765625,3832.0400390625,3857.717529296875,4847965467.0,3857.717529296875,3834.6499755859377,3963.1928369140624,5985.860958251953,-2022.6681213378906,-21.420733642578398,-128.54286132812467,40.028925781250564,0.0,-0.0,1000.0
2019-01-05,3904.903076171875,3836.900146484375,3851.973876953125,3845.194580078125,5137609824.0,3845.194580078125,3833.4396728515626,3928.585732421875,5971.237231445312,-2042.6514990234373,-19.983377685546657,-95.14605957031245,33.39680175781223,0.0,-0.0,1000.0
2019-01-06,4093.29736328125,3826.51318359375,3836.51904296875,4076.632568359375,5597027440.0,4076.632568359375,3875.619580078125,3899.0317822265624,5957.737645263672,-2058.7058630371093,-16.054364013672057,-23.412202148437245,71.7338574218752,0.0,-0.0,1000.0
2019-01-07,4092.613525390625,4020.89404296875,4078.5849609375,4025.248291015625,5228625637.0,4025.248291015625,3885.7525390625,3867.065947265625,5944.215185546875,-2077.14923828125,-18.443375244140498,18.68659179687529,42.098793945312536,0.0,-0.0,1000.0
2019-01-08,4109.02099609375,3996.955322265625,4028.47216796875,4030.847900390625,5306593305.0,4030.847900390625,3906.7964599609377,3850.2531005859373,5933.950975341797,-2083.6978747558596,-6.548636474609793,56.543359375000364,37.85676757812507,0.0,-0.0,1000.0
2019-01-09,4068.403564453125,4022.662841796875,4031.552001953125,4035.29638671875,5115905225.0,4035.29638671875,3923.7308349609375,3841.9216259765626,5923.315057373047,-2081.3934313964846,2.304443359375,81.80920898437489,25.265849609374527,0.0,-0.0,1000.0
2019-01-10,4064.066650390625,3659.174560546875,4034.411376953125,3678.924560546875,6874143796.0,3678.924560546875,3917.3532470703126,3823.45671875,5910.843530273438,-2087.3868115234377,-5.99338012695307,93.89652832031243,12.087319335937536,0.0,-1000.0,1000.0
